text,address,time,link,price
TOUR HẠ LONG 2 NGÀY 1 ĐÊM,http://travellifevn.vn//tour-trong-nuoc/city-tour-ho-chi-minh/tour-ha-long-1-ngay-1-dem.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/dreamstime_m_16304888-e1509094453647_400x400.jpg,1.850.000 đ
TOUR CHÂU ĐỐC - NÚI CẤM - CHƠ TỊNH BIÊN 1N1Đ,http://travellifevn.vn//tour-trong-nuoc/tour-mien-nam/an-giang/tour-chau-doc-nui-cam-cho-tinh-bien-1n1d.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/-chau-doc-body--(12)_400x400.jpg,590.000 đ
TP.  HỒ CHÍ MINH - BUÔN MÊ THUỘT - HỒ LAK - BẢN ĐÔN ,http://travellifevn.vn//tour-trong-nuoc/city-tour-ho-chi-minh/tp-ho-chi-minh-buon-me-thuot-ho-lak-ban-don-lang-du-lich-ca-phe-trung-nguyen.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/the-dray-nur-waterfall-tay-nguyen_400x400.jpg,2.190.000 đ
DU LỊCH ĐÀ LẠT – THÁC DATANLA- DINH BẢO ĐẠI- ĐƯỜNG HẦM ĐẤT SÉT,http://travellifevn.vn//tour-trong-nuoc/tour-mien-trung/da-lat/du-lich-da-lat-thac-datanla-dinh-bao-dai-duong-ham-dat-set.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/da-lat-23_400x400.jpg,3.390.000 đ
TP. HỒ CHÍ MINH - RẠCH GIÁ - HÒN SƠN ,http://travellifevn.vn//tour-trong-nuoc/tour-mien-nam/kien-giang/tp-ho-chi-minh-hon-son.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/hon-son-island_kieng-giang-2_400x400.jpg,1.670.000 đ
 TP HCM - HÀ TIÊN -  QUẦN ĐẢO HẢI TẶC - RỪNG TRÀM TRÀ SƯ - VÍA BÀ,http://travellifevn.vn//tour-trong-nuoc/tour-bien-dao/tour-du-lich-dao-hai-tac.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/dao-hai-tac_400x400.jpg,2.150.000 đ
DU LỊCH ĐẢO NAM DU 2 NGÀY 2 ĐÊM,http://travellifevn.vn//tour-trong-nuoc/tour-mien-nam/kien-giang/du-lich-dao-nam-du-2-ngay-2-dem.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/dao-nam-du-2-18_400x400.jpg,1.890.000 đ
TOUR HÀNH HƯƠNG CHA DIỆP - MẸ BÀ NAM HẢI,http://travellifevn.vn//tour-trong-nuoc/tour-mien-nam/tour-hanh-huong-cha-diep-me-ba-nam-hai.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/nha-tho-cha-diep-tac-say_400x400.jpg,550.000 đ
TOUR TP.HCM - CÔN ĐẢO 2N1Đ (ĐI MÁY BAY),http://travellifevn.vn//tour-trong-nuoc/tour-bien-dao/con-dao/tour-tp-hcm-con-dao-2n1d-di-may-bay.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/du-lich-con-dao-may-bay_400x400.jpg,Liên hệ
TOUR TP. HỒ CHÍ MINH - VŨNG TÀU - CÔN ĐẢO 2N1Đ,http://travellifevn.vn//tour-trong-nuoc/tour-bien-dao/con-dao/tour-tp-ho-chi-minh-vung-tau-con-dao-2n1d.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/tau-do-di-con-dao_400x400.jpg,3.250.000 đ
TOUR TP. HỒ CHÍ MINH - SÓC TRĂNG - CÔN ĐẢO 2N2Đ,http://travellifevn.vn//tour-trong-nuoc/tour-bien-dao/con-dao/tour-tp-ho-chi-minh-soc-trang-vung-tau-con-dao-2n2d-tau-superdong.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/35525357230_5ed707dfef_o_400x400.jpg,2.550.000 đ
DU LỊCH TP.HCM -  MỸ THO – BẾN TRE – CẦN THƠ-ĂN TỐI TRÊN DU THUYỀN,http://travellifevn.vn//tour-trong-nuoc/tour-mien-nam/my-tho/tour-mien-tay-tp-hcm-my-tho-ben-tre-can-tho.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/4567_400x400.jpg,1.250.000 đ
DU LỊCH MỸ THO - BẾN TRE - CÙ LAO XANH SÔNG TIỀN,http://travellifevn.vn//tour-trong-nuoc/tour-mien-nam/my-tho/du-lich-my-tho-ben-tre-cu-lao-xanh-song-tien.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/my-tho-vinh-tranh-pagoda_400x400.jpg,299.000 đ
DU LỊCH  HÀ TIÊN - ĐẢO NGỌC PHÚ QUỐC,http://travellifevn.vn//tour-trong-nuoc/tour-bien-dao/phu-quoc/ha-tien-dao-ngoc-phu-quoc.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/phu-quoc-beach_400x400.jpg,3.390.000 đ
TOUR NINH CHỮ - VỊNH VĨNH HY - BÃI CÓC,http://travellifevn.vn//tour-trong-nuoc/tour-mien-trung/tour-ninh-chu-vinh-vinh-hy-bai-coc.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/vinh-hy-bay-phan-rang_400x400.jpg,1.990.000 đ
CẦN GIỜ - VÀM SÁT,http://travellifevn.vn//tour-trong-nuoc/city-tour-ho-chi-minh/can-gio-vam-sat.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/vam-sat-1-09442_400x400.jpg,799.000 đ
KHÁM PHÁ ĐỊA ĐẠO CỦ CHI NỬA NGÀY,http://travellifevn.vn//tour-trong-nuoc/city-tour-ho-chi-minh/kham-pha-dia-dao-cu-chi-nua-ngay.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/dia_dao_cu_chi_400x400.jpg,290.000 đ
CITY TOUR - SÀI GÒN - TP. HỒ CHÍ MINH 1 NGÀY,http://travellifevn.vn//tour-trong-nuoc/city-tour-ho-chi-minh/city-tour-sai-gon-tp-ho-chi-minh-1-ngay.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/1_26_400x400.jpg,550.000 đ
CHINH PHỤC BIỂN ĐẢO BÌNH BA- NHA TRANG-NINH CHỮ,http://travellifevn.vn//tour-trong-nuoc/tour-mien-trung/chinh-phuc-bien-dao-binh-ba-nha-trang-ninh-chu.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/dao-binh-ba-900x600_400x400.jpg,3.586.000 đ
HÀ NỘI - NINH BÌNH LUXURY TOUR ,http://travellifevn.vn//tour-trong-nuoc/tour-mien-bac/ha-noi-ninh-binh-luxury-tour-2-ngay-1-dem.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/cheo-thuyen--tam-coc-_400x400.jpg,3.450.000 đ
HÀ NỘI - VỊNH HẠ LONG - ĐỘNG THIÊN CUNG  1 NGÀY,http://travellifevn.vn//tour-trong-nuoc/tour-mien-bac/ha-noi-vinh-ha-long-1-nga-y.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/du-thuyen-vinh-ha-long_400x400.jpg,750.000 đ
HÀ NỘI - HẠ LONG NGỦ DU THUYỀN ,http://travellifevn.vn//tour-trong-nuoc/tour-mien-bac/ha-noi-ha-long-ngu-du-thuyen-2n-1-d-2019-04-09.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/du-thuyen1_400x400.jpg,1.600.000 đ
HÀ NỘI - HẠ LONG - TUẦN CHÂU - YÊN TỬ (2N 1Đ),http://travellifevn.vn//tour-trong-nuoc/tour-mien-bac/ha-noi-ha-long-tua-n-chau-yen-tu-2n-1d.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/vinh-ha-long_400x400.jpg,1.850.000 đ
HÀ NỘI - HẠ LONG - TUẦN CHÂU (2NGÀY 1ĐÊM),http://travellifevn.vn//tour-trong-nuoc/tour-mien-bac/ha-long-tua-n-chau-2-nga-y-1-dem.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/lang-chai-cua-van-ha-long_400x400.jpg,1.450.000 đ
DU LỊCH TP. HCM- VĨNH LONG- TRÀ VINH 2 NGÀY 1 ĐÊM,http://travellifevn.vn//tour-trong-nuoc/tour-mien-nam/du-lich-tphcm-vinh-long-tra-vinh.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/ao-ba-om---tra-vinh-1--900x600_400x400.jpg,2.079.000 đ
TP.HCM - HÀ TIÊN - CAMPUCHIA - BOKOR - BIỂN KÉP - VÍA BÀ CHÂU ĐỐC,http://travellifevn.vn//tour-trong-nuoc/tour-mien-nam/an-giang/tp-hcm-ha-tien-bokbo-bien-kep-mieu-ba-chau-doc.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/bokor-hill-in-kampot-chua-5-thuyen-900x600_400x400.jpg,3.590.000 đ
TP.HCM - HÀ NỘI CITY TOUR - SAPA - FANSIPAN - HÀM RỒNG -CÁT CÁT,http://travellifevn.vn//tour-trong-nuoc/tour-mien-bac/tp-hcm-ha-noi-sapa-ha-noi-tp-hcm.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/ma-tra-village-sapa1-(1)_400x400.gif,7.990.000 đ
TP.HCM - PHAN THIẾT - HÒN RƠM - MŨI NÉ,http://travellifevn.vn//tour-trong-nuoc/tour-mien-trung/phan-thiet-hon-rom-mui-ne.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/du-lich-phan-thiet--3_400x400.jpg,1.399.000 đ
NHA TRANG - MIỀN CÁT TRẮNG - ĐÀ LẠT NGÀN HOA,http://travellifevn.vn//tour-trong-nuoc/tour-mien-trung/nha-trang-mien-cat-trang-da-lat-ngan-hoa.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/thap-ba--nha-trang_400x400.jpg,3.940.000 đ
DU LỊCH PHÚ QUỐC LẶN NGẮM SAN HÔ- CÂU CÁ ,http://travellifevn.vn//tour-trong-nuoc/tour-bien-dao/phu-quoc/tour-phu-quoc-lan-ngam-san-ho-cau-ca-3n-3d.html,Thời gian: 2 ngày 1 đêm,/images/stories/virtuemart/product/resized/tour-phu-quoc-3-ngay-3-dem-1_400x400.jpg,2.990.000 đ
